prot	spp	ID	palindrome	obs	markov3	genomesize	A	Th	C	G	N
9478_ruvB.fna	Cyanobium_sp_NS01	WP_186698050.1	GCGATCGC	0	0.16635804163962636	1092	135	147	421	389	0
9478_ruvB.fna	Synechococcus_sp_CBW1002	WP_197171441.1	GCGATCGC	1	0.27650452382519075	1098	143	164	384	407	0
9478_ruvB.fna	Synechococcus_sp_CBW1004	WP_197213850.1	GCGATCGC	1	0.38716366207990494	1023	124	148	375	376	0
9478_ruvB.fna	Synechococcus_sp_CBW1006	WP_197157636.1	GCGATCGC	1	0.29086839519273305	1098	146	158	388	406	0
9478_ruvB.fna	Synechococcus_sp_CBW1108	WP_197153197.1	GCGATCGC	0	0.1901930806206239	1059	139	164	380	376	0
9479_tetratricopeptide_re...fna	Cyanobium_gracile_PCC_6307	WP_245552505.1	GCGATCGC	1	0.0745989091431558	810	99	112	295	304	0
9479_tetratricopeptide_re...fna	Cyanobium_sp_M30B3	WP_213205052.1	GCGATCGC	0	0.08801334091223707	807	98	110	317	282	0
9479_tetratricopeptide_re...fna	Cyanobium_sp_NIES-981	WP_087068362.1	GCGATCGC	0	0.0	783	86	110	311	276	0
9479_tetratricopeptide_re...fna	Cyanobium_sp_NS01	WP_186698052.1	GCGATCGC	0	0.06650447597039327	834	101	119	319	295	0
9479_tetratricopeptide_re...fna	Synechococcus_sp_CBW1002	WP_231598240.1	GCGATCGC	0	0.0653867074986799	771	104	117	295	255	0
9479_tetratricopeptide_re...fna	Synechococcus_sp_CBW1004	WP_231597375.1	GCGATCGC	1	0.14182720894867315	732	94	107	276	255	0
9479_tetratricopeptide_re...fna	Synechococcus_sp_CBW1006	WP_231605691.1	GCGATCGC	0	0.059015694973167505	771	103	120	292	256	0
9479_tetratricopeptide_re...fna	Synechococcus_sp_CBW1108	WP_197153453.1	GCGATCGC	0	0.1322750834277216	756	108	122	277	249	0
9480_amidohydrolase.fna	Cyanobium_gracile_PCC_6307	WP_015109760.1	GCGATCGC	0	0.09623771714062708	1239	152	179	402	506	0
9480_amidohydrolase.fna	Cyanobium_sp_M30B3	WP_213203820.1	GCGATCGC	0	0.16582380654903325	1260	153	188	410	509	0
9480_amidohydrolase.fna	Cyanobium_sp_NIES-981	WP_087069355.1	GCGATCGC	0	0.16021817523826773	1170	148	162	402	458	0
9480_amidohydrolase.fna	Cyanobium_sp_NS01	WP_225875716.1	GCGATCGC	0	0.1761931297652624	1284	166	182	439	497	0
9480_amidohydrolase.fna	Synechococcus_sp_CBW1002	WP_197171439.1	GCGATCGC	0	0.0864433146698654	1278	166	195	437	480	0
9480_amidohydrolase.fna	Synechococcus_sp_CBW1004	WP_231597376.1	GCGATCGC	0	0.19289504199036414	1197	157	182	381	477	0
9480_amidohydrolase.fna	Synechococcus_sp_CBW1006	WP_197157638.1	GCGATCGC	0	0.07896889272472664	1278	166	196	434	482	0
9480_amidohydrolase.fna	Synechococcus_sp_CBW1108	WP_197153199.1	GCGATCGC	0	0.04913253487874166	1221	162	195	393	471	0
9482_HEAT_repeat_domain-c...fna	Cyanobium_gracile_PCC_6307	WP_015109758.1	GCGATCGC	1	0.044846966785447244	600	71	77	194	258	0
9482_HEAT_repeat_domain-c...fna	Cyanobium_sp_M30B3	WP_213205053.1	GCGATCGC	1	0.05693008116011471	549	59	84	175	231	0
9482_HEAT_repeat_domain-c...fna	Cyanobium_sp_NIES-981	WP_087068360.1	GCGATCGC	0	0.01627446076018412	639	80	82	221	256	0
9482_HEAT_repeat_domain-c...fna	Cyanobium_sp_NS01	WP_186698055.1	GCGATCGC	0	0.0	651	87	85	224	255	0
9482_HEAT_repeat_domain-c...fna	Synechococcus_sp_CBW1002	WP_197157642.1	GCGATCGC	1	0.2407390211881339	633	91	111	215	216	0
9482_HEAT_repeat_domain-c...fna	Synechococcus_sp_CBW1004	WP_197210766.1	GCGATCGC	1	0.09320539485782044	633	76	94	210	253	0
9482_HEAT_repeat_domain-c...fna	Synechococcus_sp_CBW1006	WP_197157642.1	GCGATCGC	1	0.2407390211881339	633	91	110	215	217	0
9482_HEAT_repeat_domain-c...fna	Synechococcus_sp_CBW1108	WP_197153202.1	GCGATCGC	1	0.17789588989006566	591	80	99	196	216	0
9483_thiC.fna	Cyanobium_gracile_PCC_6307	WP_015109757.1	GCGATCGC	0	0.13177314585828045	1389	276	208	460	445	0
9483_thiC.fna	Cyanobium_sp_M30B3	WP_213203822.1	GCGATCGC	1	0.23191851759970916	1380	285	204	455	436	0
9483_thiC.fna	Cyanobium_sp_NIES-981	WP_087068359.1	GCGATCGC	0	0.19761240087048237	1401	284	205	466	446	0
9483_thiC.fna	Cyanobium_sp_NS01	WP_186700011.1	GCGATCGC	1	0.19708295811978394	1389	272	207	476	434	0
9483_thiC.fna	Synechococcus_sp_CBW1002	WP_197158963.1	GCGATCGC	0	0.11496580825724664	1401	286	250	441	424	0
9483_thiC.fna	Synechococcus_sp_CBW1004	WP_197210767.1	GCGATCGC	0	0.22311856856871315	1380	281	223	443	433	0
9483_thiC.fna	Synechococcus_sp_CBW1006	WP_197158963.1	GCGATCGC	0	0.11216102955758235	1401	287	250	443	421	0
9483_thiC.fna	Synechococcus_sp_CBW1108	WP_197153205.1	GCGATCGC	0	0.1766138641238873	1389	282	224	461	422	0
9486_iron_uptake_porin.fna	Cyanobium_gracile_PCC_6307	WP_015108523.1	GCGATCGC	0	0.12050149154306006	1599	260	235	600	504	0
9486_iron_uptake_porin.fna	Cyanobium_gracile_PCC_6307	WP_015110456.1	GCGATCGC	0	0.020686131252449044	1743	309	291	646	497	0
9486_iron_uptake_porin.fna	Cyanobium_gracile_PCC_6307	WP_015110457.1	GCGATCGC	0	0.04223965206348452	1821	311	305	684	521	0
9486_iron_uptake_porin.fna	Cyanobium_gracile_PCC_6307	WP_015110458.1	GCGATCGC	0	0.0414984013096092	1758	321	279	640	518	0
9486_iron_uptake_porin.fna	Cyanobium_gracile_PCC_6307	WP_015110459.1	GCGATCGC	0	0.049835997338144276	1770	321	287	654	508	0
9486_iron_uptake_porin.fna	Cyanobium_sp_M30B3	WP_213203986.1	GCGATCGC	0	0.003111732722343315	1440	250	264	503	423	0
9486_iron_uptake_porin.fna	Cyanobium_sp_M30B3	WP_213205171.1	GCGATCGC	1	0.14723789156043288	1476	250	238	509	479	0
9486_iron_uptake_porin.fna	Cyanobium_sp_NIES-981	WP_087066757.1	GCGATCGC	0	0.015427985285113986	1464	280	233	507	444	0
9486_iron_uptake_porin.fna	Cyanobium_sp_NIES-981	WP_087068940.1	GCGATCGC	0	0.002477899689694471	1434	263	264	491	416	0
9486_iron_uptake_porin.fna	Cyanobium_sp_NS01	WP_186698060.1	GCGATCGC	0	0.003547548150942189	1452	272	269	467	444	0
9486_iron_uptake_porin.fna	Cyanobium_sp_NS01	WP_186698429.1	GCGATCGC	0	0.015061012057483262	1446	266	261	505	414	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1002	WP_197158605.1	GCGATCGC	0	0.031071605963042467	1587	316	354	456	461	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1002	WP_197158604.1	GCGATCGC	0	0.04421965995828397	1590	315	307	524	444	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1002	WP_231598330.1	GCGATCGC	0	0.07190204373120622	1482	251	229	525	477	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1004	WP_197211912.1	GCGATCGC	0	0.13987542630747313	1563	270	254	477	562	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1004	WP_197210329.1	GCGATCGC	0	0.04715801234020502	1650	297	307	568	478	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1004	WP_197210330.1	GCGATCGC	0	0.21547960417417203	1656	319	325	550	462	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1006	WP_197158604.1	GCGATCGC	0	0.05053675423803883	1590	315	308	521	446	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1006	WP_197158605.1	GCGATCGC	0	0.031071605963042467	1587	317	354	455	461	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1006	WP_231605670.1	GCGATCGC	0	0.06990476473867271	1482	251	230	523	478	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1108	WP_197150989.1	GCGATCGC	0	0.016270797350722337	1632	372	392	426	442	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1108	WP_197151020.1	GCGATCGC	0	0.05636988415871844	1515	290	256	513	456	0
9486_iron_uptake_porin.fna	Synechococcus_sp_CBW1108	WP_197151817.1	GCGATCGC	0	0.002014388415662806	1440	286	343	417	394	0
9491_ABC_transporter_subs...fna	Cyanobium_gracile_PCC_6307	WP_015108258.1	GCGATCGC	0	0.07116300839540052	1383	170	194	503	516	0
9491_ABC_transporter_subs...fna	Cyanobium_sp_M30B3	WP_213205060.1	GCGATCGC	0	0.025385199411539872	1170	157	148	432	433	0
9491_ABC_transporter_subs...fna	Cyanobium_sp_NIES-981	WP_087068291.1	GCGATCGC	0	0.04632991061238044	1308	154	165	504	485	0
9491_ABC_transporter_subs...fna	Cyanobium_sp_NS01	WP_186700015.1	GCGATCGC	0	0.07327986827416128	1251	161	170	474	446	0
9491_ABC_transporter_subs...fna	Synechococcus_sp_CBW1002	WP_231598356.1	GCGATCGC	0	0.10616009523542604	1254	165	210	416	463	0
9491_ABC_transporter_subs...fna	Synechococcus_sp_CBW1004	WP_231597051.1	GCGATCGC	0	0.09407822675748069	1293	170	193	464	466	0
9491_ABC_transporter_subs...fna	Synechococcus_sp_CBW1006	WP_231598356.1	GCGATCGC	0	0.10860494681007196	1254	165	213	412	464	0
9491_ABC_transporter_subs...fna	Synechococcus_sp_CBW1108	WP_231596425.1	GCGATCGC	0	0.02950751418615747	1215	187	197	414	417	0
9492_sugar_ABC_transporte...fna	Cyanobium_gracile_PCC_6307	WP_015108259.1	GCGATCGC	0	0.0	888	89	158	331	310	0
9492_sugar_ABC_transporte...fna	Cyanobium_sp_M30B3	WP_213203896.1	GCGATCGC	1	0.05429357800764451	861	88	158	312	303	0
9492_sugar_ABC_transporte...fna	Cyanobium_sp_NIES-981	WP_087069342.1	GCGATCGC	0	0.0	843	82	157	311	293	0
9492_sugar_ABC_transporte...fna	Cyanobium_sp_NS01	WP_186698069.1	GCGATCGC	0	0.034444466135807414	870	87	168	316	299	0
9492_sugar_ABC_transporte...fna	Synechococcus_sp_CBW1002	WP_197170761.1	GCGATCGC	0	0.020451823177022526	876	97	196	283	300	0
9492_sugar_ABC_transporte...fna	Synechococcus_sp_CBW1004	WP_231597050.1	GCGATCGC	1	0.059624893911523154	915	99	170	345	301	0
9492_sugar_ABC_transporte...fna	Synechococcus_sp_CBW1006	WP_197158838.1	GCGATCGC	0	0.020451823177022526	876	97	196	282	301	0
9492_sugar_ABC_transporte...fna	Synechococcus_sp_CBW1108	WP_197150247.1	GCGATCGC	1	0.012470451806395595	858	97	185	292	284	0
9493_carbohydrate_ABC_tra...fna	Cyanobium_gracile_PCC_6307	WP_015108260.1	GCGATCGC	0	0.16428522138028243	795	79	139	306	271	0
9493_carbohydrate_ABC_tra...fna	Cyanobium_sp_M30B3	WP_213203895.1	GCGATCGC	0	0.3877671930281346	822	84	151	305	282	0
9493_carbohydrate_ABC_tra...fna	Cyanobium_sp_NIES-981	WP_087069343.1	GCGATCGC	0	0.1436488774728583	762	78	138	297	249	0
9493_carbohydrate_ABC_tra...fna	Cyanobium_sp_NS01	WP_186698071.1	GCGATCGC	0	0.24939399616911426	837	82	160	310	285	0
9493_carbohydrate_ABC_tra...fna	Synechococcus_sp_CBW1002	WP_197158839.1	GCGATCGC	0	0.0906964566250057	867	93	185	293	296	0
9493_carbohydrate_ABC_tra...fna	Synechococcus_sp_CBW1004	WP_197212064.1	GCGATCGC	1	0.41104343618979094	801	94	151	295	261	0
9493_carbohydrate_ABC_tra...fna	Synechococcus_sp_CBW1006	WP_197158839.1	GCGATCGC	0	0.0906964566250057	867	93	186	292	296	0
9493_carbohydrate_ABC_tra...fna	Synechococcus_sp_CBW1108	WP_231596424.1	GCGATCGC	0	0.0	846	98	195	288	265	0
9494_ABC_transporter_ATP-...fna	Cyanobium_gracile_PCC_6307	WP_015108261.1	GCGATCGC	0	0.0	1008	122	143	362	381	0
9494_ABC_transporter_ATP-...fna	Cyanobium_sp_M30B3	WP_213203894.1	GCGATCGC	0	0.11827391491164925	981	135	136	361	349	0
9494_ABC_transporter_ATP-...fna	Cyanobium_sp_NIES-981	WP_087068292.1	GCGATCGC	1	0.3259966262733535	987	137	127	355	368	0
9494_ABC_transporter_ATP-...fna	Cyanobium_sp_NS01	WP_186698073.1	GCGATCGC	0	0.28448495139467506	990	144	136	363	347	0
9494_ABC_transporter_ATP-...fna	Synechococcus_sp_CBW1002	WP_197170754.1	GCGATCGC	0	0.2695060834364329	984	128	172	319	365	0
9494_ABC_transporter_ATP-...fna	Synechococcus_sp_CBW1004	WP_231597049.1	GCGATCGC	0	0.10754734227298342	1032	147	141	354	390	0
9494_ABC_transporter_ATP-...fna	Synechococcus_sp_CBW1006	WP_197158840.1	GCGATCGC	0	0.24510869062008198	984	126	173	320	365	0
9494_ABC_transporter_ATP-...fna	Synechococcus_sp_CBW1108	WP_197150244.1	GCGATCGC	0	0.16841619300475855	1023	166	168	337	352	0
9501_grrP.fna	Cyanobium_gracile_PCC_6307	WP_015110337.1	GCGATCGC	0	0.10142171762866384	954	107	151	353	343	0
9501_grrP.fna	Cyanobium_sp_M30B3	WP_213203897.1	GCGATCGC	0	0.3773220451118778	924	106	144	325	349	0
9501_grrP.fna	Cyanobium_sp_NIES-981	WP_225867340.1	GCGATCGC	2	0.5619345256173902	945	99	149	333	364	0
9501_grrP.fna	Cyanobium_sp_NS01	WP_225875719.1	GCGATCGC	0	0.0655008801164772	1032	123	145	386	378	0
9501_grrP.fna	Synechococcus_sp_CBW1002	WP_231598076.1	GCGATCGC	1	0.18355844313536782	960	127	168	336	329	0
9501_grrP.fna	Synechococcus_sp_CBW1004	WP_197210550.1	GCGATCGC	1	0.06824297056513816	954	127	160	350	317	0
9501_grrP.fna	Synechococcus_sp_CBW1006	WP_231598076.1	GCGATCGC	1	0.18355844313536782	960	127	168	336	329	0
9501_grrP.fna	Synechococcus_sp_CBW1108	WP_231596543.1	GCGATCGC	0	0.12734871924522945	1011	136	196	335	344	0
9502_nadC.fna	Cyanobium_gracile_PCC_6307	WP_015110336.1	GCGATCGC	0	0.050787151853167255	876	89	120	325	342	0
9502_nadC.fna	Cyanobium_sp_M30B3	WP_213203890.1	GCGATCGC	0	0.05659230308462385	882	97	131	308	346	0
9502_nadC.fna	Cyanobium_sp_NIES-981	WP_087068300.1	GCGATCGC	0	0.0	864	92	122	298	352	0
9502_nadC.fna	Cyanobium_sp_NS01	WP_186698085.1	GCGATCGC	0	0.018475051638371053	864	104	123	297	340	0
9502_nadC.fna	Synechococcus_sp_CBW1002	WP_197158366.1	GCGATCGC	0	0.21127960400193987	885	116	129	308	332	0
9502_nadC.fna	Synechococcus_sp_CBW1004	WP_197210549.1	GCGATCGC	0	0.11972127834926587	873	123	114	309	327	0
9502_nadC.fna	Synechococcus_sp_CBW1006	WP_197158366.1	GCGATCGC	0	0.21127960400193987	885	116	129	308	332	0
9502_nadC.fna	Synechococcus_sp_CBW1108	WP_197152055.1	GCGATCGC	0	0.07222885233484615	867	117	146	256	348	0
9503_mnmE.fna	Cyanobium_gracile_PCC_6307	WP_051017143.1	GCGATCGC	0	0.23127010833143732	1419	176	188	499	556	0
9503_mnmE.fna	Cyanobium_sp_M30B3	WP_213203887.1	GCGATCGC	0	0.1849807163768238	1410	168	183	488	571	0
9503_mnmE.fna	Cyanobium_sp_NIES-981	WP_225867341.1	GCGATCGC	0	0.5732105148189571	1479	180	203	503	593	0
9503_mnmE.fna	Cyanobium_sp_NS01	WP_225875720.1	GCGATCGC	1	0.4790416995910077	1431	198	197	489	547	0
9503_mnmE.fna	Synechococcus_sp_CBW1002	WP_231598075.1	GCGATCGC	0	0.2143271348164082	1308	168	198	429	513	0
9503_mnmE.fna	Synechococcus_sp_CBW1004	WP_231597365.1	GCGATCGC	2	1.1664953046747384	1602	228	212	552	610	0
9503_mnmE.fna	Synechococcus_sp_CBW1006	WP_197159028.1	GCGATCGC	1	0.44403025087480963	1413	187	210	456	560	0
9503_mnmE.fna	Synechococcus_sp_CBW1108	WP_197152067.1	GCGATCGC	0	0.11792503662905274	1374	178	206	437	553	0
9505_hypothetical_protein.fna	Cyanobium_gracile_PCC_6307	WP_015110331.1	GCGATCGC	0	0.0	189	35	36	63	55	0
9505_hypothetical_protein.fna	Cyanobium_sp_M30B3	WP_213203885.1	GCGATCGC	0	0.0	183	30	24	68	61	0
9505_hypothetical_protein.fna	Cyanobium_sp_NIES-981	WP_087068301.1	GCGATCGC	0	0.0	189	34	30	71	54	0
9505_hypothetical_protein.fna	Cyanobium_sp_NS01	WP_186698089.1	GCGATCGC	0	0.0	189	41	35	63	50	0
9505_hypothetical_protein.fna	Synechococcus_sp_CBW1002	WP_197158369.1	GCGATCGC	0	0.0	189	37	37	63	52	0
9505_hypothetical_protein.fna	Synechococcus_sp_CBW1004	WP_197210545.1	GCGATCGC	0	0.0	189	36	28	66	59	0
9505_hypothetical_protein.fna	Synechococcus_sp_CBW1006	WP_197158369.1	GCGATCGC	0	0.0	189	37	37	63	52	0
9505_hypothetical_protein.fna	Synechococcus_sp_CBW1108	WP_197152069.1	GCGATCGC	0	0.0	189	37	28	69	55	0
9510_RelA-SpoT_family_pro...fna	Cyanobium_gracile_PCC_6307	WP_015110327.1	GCGATCGC	1	0.23331430718872234	2322	379	309	840	794	0
9510_RelA-SpoT_family_pro...fna	Cyanobium_sp_M30B3	WP_213203884.1	GCGATCGC	0	0.25176525156022683	2400	408	350	836	806	0
9510_RelA-SpoT_family_pro...fna	Cyanobium_sp_NIES-981	WP_157665404.1	GCGATCGC	0	0.15677975545378203	2409	403	325	862	819	0
9510_RelA-SpoT_family_pro...fna	Cyanobium_sp_NS01	WP_225875721.1	GCGATCGC	0	0.21134515050249253	2490	445	355	901	789	0
9510_RelA-SpoT_family_pro...fna	Synechococcus_sp_CBW1002	WP_231598073.1	GCGATCGC	0	0.22714704907777222	2403	428	392	774	809	0
9510_RelA-SpoT_family_pro...fna	Synechococcus_sp_CBW1004	WP_197210541.1	GCGATCGC	0	0.37183564172107086	2376	406	334	844	792	0
9510_RelA-SpoT_family_pro...fna	Synechococcus_sp_CBW1006	WP_231598073.1	GCGATCGC	0	0.22714704907777222	2403	428	394	771	810	0
9510_RelA-SpoT_family_pro...fna	Synechococcus_sp_CBW1108	WP_197152074.1	GCGATCGC	1	0.4447176062387206	2286	404	378	780	724	0
9513_RluA_family_pseudour...fna	Cyanobium_gracile_PCC_6307	WP_015110305.1	GCGATCGC	0	0.12550346073458798	951	148	131	344	328	0
9513_RluA_family_pseudour...fna	Cyanobium_sp_M30B3	WP_213203883.1	GCGATCGC	0	0.36354774379625576	1230	191	171	431	437	0
9513_RluA_family_pseudour...fna	Cyanobium_sp_NIES-981	WP_087068304.1	GCGATCGC	0	0.281458156190425	963	148	145	330	340	0
9513_RluA_family_pseudour...fna	Cyanobium_sp_NS01	WP_186700023.1	GCGATCGC	0	0.1994827075496797	951	151	131	343	326	0
9513_RluA_family_pseudour...fna	Synechococcus_sp_CBW1002	WP_197158375.1	GCGATCGC	0	0.11887045095276717	948	151	161	320	316	0
9513_RluA_family_pseudour...fna	Synechococcus_sp_CBW1004	WP_197210534.1	GCGATCGC	0	0.13640479982093498	972	171	134	341	326	0
9513_RluA_family_pseudour...fna	Synechococcus_sp_CBW1006	WP_197158375.1	GCGATCGC	0	0.11887045095276717	948	151	161	320	316	0
9513_RluA_family_pseudour...fna	Synechococcus_sp_CBW1108	WP_197152079.1	GCGATCGC	0	0.08929804605469777	951	156	156	326	313	0
9514_ylqF.fna	Cyanobium_gracile_PCC_6307	WP_015110304.1	GCGATCGC	0	0.09211234609468999	957	128	122	361	346	0
9514_ylqF.fna	Cyanobium_sp_M30B3	WP_213203882.1	GCGATCGC	0	0.09700546747061639	909	123	118	342	326	0
9514_ylqF.fna	Cyanobium_sp_NIES-981	WP_225867343.1	GCGATCGC	0	0.07299687271897487	1014	135	139	375	365	0
9514_ylqF.fna	Cyanobium_sp_NS01	WP_186698102.1	GCGATCGC	0	0.028346589490339184	921	123	128	336	334	0
9514_ylqF.fna	Synechococcus_sp_CBW1002	WP_197158377.1	GCGATCGC	0	0.06536231749868855	984	130	149	365	340	0
9514_ylqF.fna	Synechococcus_sp_CBW1004	WP_231597364.1	GCGATCGC	1	0.2020345220121072	882	132	121	303	326	0
9514_ylqF.fna	Synechococcus_sp_CBW1006	WP_197158377.1	GCGATCGC	0	0.06536231749868855	984	130	149	365	340	0
9514_ylqF.fna	Synechococcus_sp_CBW1108	WP_197152084.1	GCGATCGC	0	0.12501850002093753	888	131	145	298	314	0
9515_universal_stress_pro...fna	Cyanobium_gracile_PCC_6307	WP_015110303.1	GCGATCGC	0	0.046047503529269486	384	60	62	127	135	0
9515_universal_stress_pro...fna	Cyanobium_sp_M30B3	WP_213203881.1	GCGATCGC	0	0.042619161909198545	372	53	59	120	140	0
9515_universal_stress_pro...fna	Cyanobium_sp_NIES-981	WP_087068305.1	GCGATCGC	0	0.06084903652537092	372	54	59	117	142	0
9515_universal_stress_pro...fna	Cyanobium_sp_NS01	WP_186698104.1	GCGATCGC	0	0.040566024350247275	372	55	63	121	133	0
9515_universal_stress_pro...fna	Synechococcus_sp_CBW1002	WP_197158379.1	GCGATCGC	0	0.02813083851969917	384	64	71	118	131	0
9515_universal_stress_pro...fna	Synechococcus_sp_CBW1004	WP_197210532.1	GCGATCGC	1	0.11476454725756392	384	63	58	123	140	0
9515_universal_stress_pro...fna	Synechococcus_sp_CBW1006	WP_197158379.1	GCGATCGC	0	0.02813083851969917	384	64	71	118	131	0
9515_universal_stress_pro...fna	Synechococcus_sp_CBW1108	WP_197152085.1	GCGATCGC	0	0.05753852127199925	375	61	68	112	134	0
9516_phosphoglycerate_kin...fna	Cyanobium_gracile_PCC_6307	WP_015110302.1	GCGATCGC	0	0.08775816929506743	1206	212	167	415	412	0
9516_phosphoglycerate_kin...fna	Cyanobium_sp_M30B3	WP_213203880.1	GCGATCGC	0	0.0798850229223056	1206	204	163	421	418	0
9516_phosphoglycerate_kin...fna	Cyanobium_sp_NIES-981	WP_087068306.1	GCGATCGC	0	0.05910349533784771	1206	209	171	407	419	0
9516_phosphoglycerate_kin...fna	Cyanobium_sp_NS01	WP_186698105.1	GCGATCGC	0	0.11018303045145648	1206	207	170	423	406	0
9516_phosphoglycerate_kin...fna	Synechococcus_sp_CBW1002	WP_197158381.1	GCGATCGC	0	0.08838925197648521	1206	216	181	407	402	0
9516_phosphoglycerate_kin...fna	Synechococcus_sp_CBW1004	WP_197210531.1	GCGATCGC	0	0.11325341867742555	1206	207	191	396	412	0
9516_phosphoglycerate_kin...fna	Synechococcus_sp_CBW1006	WP_197158381.1	GCGATCGC	0	0.08838925197648521	1206	216	181	407	402	0
9516_phosphoglycerate_kin...fna	Synechococcus_sp_CBW1108	WP_197152087.1	GCGATCGC	0	0.08013311305560467	1206	235	181	393	397	0
9518_hypothetical_protein.fna	Cyanobium_gracile_PCC_6307	WP_015110298.1	GCGATCGC	0	0.03554282306858025	798	97	105	320	276	0
9518_hypothetical_protein.fna	Cyanobium_sp_M30B3	WP_213205058.1	GCGATCGC	0	0.10360388718758463	723	97	101	255	270	0
9518_hypothetical_protein.fna	Cyanobium_sp_NIES-981	WP_225867344.1	GCGATCGC	0	0.04143552623122843	819	113	114	300	292	0
9518_hypothetical_protein.fna	Cyanobium_sp_NS01	WP_225875722.1	GCGATCGC	0	0.024728321053934754	774	114	100	308	252	0
9518_hypothetical_protein.fna	Synechococcus_sp_CBW1002	WP_231598071.1	GCGATCGC	0	0.01918311399593909	819	112	138	293	276	0
9518_hypothetical_protein.fna	Synechococcus_sp_CBW1004	WP_231596794.1	GCGATCGC	0	0.05179901873910308	849	115	106	330	298	0
9518_hypothetical_protein.fna	Synechococcus_sp_CBW1006	WP_231605505.1	GCGATCGC	0	0.01817347641720545	819	111	136	296	276	0
9518_hypothetical_protein.fna	Synechococcus_sp_CBW1108	WP_197152108.1	GCGATCGC	0	0.009670800071842563	753	117	132	250	254	0
9519_UDP-N-acetylglucosam...fna	Cyanobium_gracile_PCC_6307	WP_015110297.1	GCGATCGC	0	0.09582073830046478	1083	107	141	409	426	0
9519_UDP-N-acetylglucosam...fna	Cyanobium_sp_M30B3	WP_213203874.1	GCGATCGC	0	0.23275923717580974	1074	128	134	408	404	0
9519_UDP-N-acetylglucosam...fna	Cyanobium_sp_NIES-981	WP_087068308.1	GCGATCGC	0	0.163339936531901	1116	120	153	419	424	0
9519_UDP-N-acetylglucosam...fna	Cyanobium_sp_NS01	WP_186698109.1	GCGATCGC	0	0.17614650916060529	1101	122	162	387	430	0
9519_UDP-N-acetylglucosam...fna	Synechococcus_sp_CBW1002	WP_197170972.1	GCGATCGC	0	0.20931305131801942	1110	145	156	387	422	0
9519_UDP-N-acetylglucosam...fna	Synechococcus_sp_CBW1004	WP_197210523.1	GCGATCGC	0	0.21293497400103284	1083	113	160	375	435	0
9519_UDP-N-acetylglucosam...fna	Synechococcus_sp_CBW1006	WP_197158402.1	GCGATCGC	0	0.16578744966120892	1110	144	157	387	422	0
9519_UDP-N-acetylglucosam...fna	Synechococcus_sp_CBW1108	WP_197152110.1	GCGATCGC	0	0.2415698933524404	1095	132	152	412	399	0
9520_aminotransferase_cla...fna	Cyanobium_gracile_PCC_6307	WP_015110296.1	GCGATCGC	0	0.15137003534368007	1137	103	160	426	448	0
9520_aminotransferase_cla...fna	Cyanobium_sp_M30B3	WP_213203873.1	GCGATCGC	0	0.04245970881444866	1146	107	165	453	421	0
9520_aminotransferase_cla...fna	Cyanobium_sp_NIES-981	WP_087068310.1	GCGATCGC	0	0.18082673041849576	1101	95	168	403	435	0
9520_aminotransferase_cla...fna	Cyanobium_sp_NS01	WP_186698110.1	GCGATCGC	0	0.04159118754284516	1116	109	158	436	413	0
9520_aminotransferase_cla...fna	Synechococcus_sp_CBW1002	WP_197170970.1	GCGATCGC	2	0.6796632145528624	1167	119	182	440	426	0
9520_aminotransferase_cla...fna	Synechococcus_sp_CBW1004	WP_197210522.1	GCGATCGC	0	0.15844457586828078	1200	135	169	465	431	0
9520_aminotransferase_cla...fna	Synechococcus_sp_CBW1006	WP_197158404.1	GCGATCGC	1	0.49374393560194885	1167	123	179	438	427	0
9520_aminotransferase_cla...fna	Synechococcus_sp_CBW1108	WP_197152117.1	GCGATCGC	0	0.1146614182713093	1104	138	184	407	375	0
9521_pentapeptide_repeat-...fna	Cyanobium_gracile_PCC_6307	WP_245552523.1	GCGATCGC	0	0.11968753373341674	780	120	96	287	277	0
9521_pentapeptide_repeat-...fna	Cyanobium_sp_M30B3	WP_213205057.1	GCGATCGC	0	0.0	777	93	97	289	298	0
9521_pentapeptide_repeat-...fna	Cyanobium_sp_NIES-981	WP_087068314.1	GCGATCGC	0	0.016765533684982886	828	103	109	316	300	0
9521_pentapeptide_repeat-...fna	Cyanobium_sp_NS01	WP_186698112.1	GCGATCGC	0	0.0	792	109	111	294	278	0
9521_pentapeptide_repeat-...fna	Synechococcus_sp_CBW1002	WP_197170961.1	GCGATCGC	0	0.09994840519917489	816	149	121	272	274	0
9521_pentapeptide_repeat-...fna	Synechococcus_sp_CBW1004	WP_231596792.1	GCGATCGC	0	0.3264797137683762	933	112	136	344	341	0
