911_hypothetical_protein.faa	ID:WP_015158386.1,ID:WP_015328941.1,	-	-	-	-	-	ID:WP_066343442.1,	-	-	-	-	
912_hypothetical_protein.faa	ID:WP_041547568.1,	-	-	-	-	-	-	-	-	-	-	
913_hypothetical_protein.faa	ID:WP_157259788.1,	-	-	-	-	-	-	-	-	-	-	
914_tetratricopeptide_re...faa	ID:WP_086936162.1,	-	-	-	-	-	-	-	-	-	-	
915_hypothetical_protein.faa	ID:WP_157259791.1,	-	-	-	-	-	-	-	-	-	-	
917_helix-turn-helix_dom...faa	ID:WP_015158388.1,	-	-	-	-	ID:WP_017294650.1,	-	-	-	-	-	
919_hypothetical_protein.faa	ID:WP_015158390.1,	-	-	-	-	ID:WP_017293962.1,	-	-	-	-	-	
920_DMT_family_transport...faa	ID:WP_015158391.1,ID:WP_051039068.1,	-	-	-	-	-	ID:WP_082713970.1,	ID:WP_066121349.1,	-	-	-	
921_protein_kinase.faa	ID:WP_015158392.1,	-	-	-	-	-	-	-	-	-	-	
922_ATP-binding_protein.faa	ID:WP_015158393.1,ID:WP_015328936.1,	-	-	-	-	-	-	-	-	-	ID:WP_096385200.1,	
923_hypothetical_protein.faa	ID:WP_198288427.1,	-	-	-	-	-	-	-	-	-	-	
924_ATP-binding_protein.faa	ID:WP_198288428.1,	-	-	-	-	-	-	-	-	-	-	
925_TfoX-Sxy_family_prot...faa	ID:WP_015158395.1,	-	-	-	-	-	-	-	-	-	-	
926_VOC_family_protein.faa	ID:WP_015158396.1,	-	-	-	-	-	-	-	-	-	-	
927_TetR_family_transcri...faa	ID:WP_232432185.1,	-	-	-	-	-	-	-	-	-	-	
929_SDR_family_oxidoredu...faa	ID:WP_015158398.1,ID:WP_015328904.1,	-	-	-	-	-	ID:WP_066346455.1,	-	-	ID:WP_015195315.1,	ID:WP_096383845.1,ID:WP_096385220.1,	
930_methyltransferase_do...faa	ID:WP_015158399.1,	-	-	-	-	-	-	-	-	-	-	
931_hypothetical_protein.faa	ID:WP_015158400.1,	-	-	-	-	-	-	-	-	-	-	
933_2-oxo_acid_dehydroge...faa	ID:WP_015158402.1,	-	-	-	-	-	-	-	-	-	-	
934_hypothetical_protein.faa	ID:WP_015158403.1,	-	-	-	-	-	-	-	-	-	-	
935_M28_family_peptidase.faa	ID:WP_041547572.1,	-	-	-	-	-	-	-	-	-	-	
936_DUF4365_domain-conta...faa	ID:WP_015158406.1,	-	-	-	-	-	-	-	-	-	-	
937_hypothetical_protein.faa	ID:WP_015158407.1,ID:WP_015159383.1,ID:WP_051038931.1,	-	-	-	-	-	-	-	-	-	-	
938_hypothetical_protein.faa	ID:WP_015158409.1,	-	-	-	-	-	-	-	-	-	ID:WP_096379706.1,	
939_hypothetical_protein.faa	ID:WP_157259793.1,	-	-	-	-	-	-	-	-	-	-	
940_hypothetical_protein.faa	ID:WP_015158410.1,ID:WP_015162610.1,	-	-	-	-	-	-	-	ID:WP_015227818.1,	-	-	
941_hypothetical_protein.faa	ID:WP_198288429.1,	-	-	-	-	-	-	-	-	-	-	
942_alpha-beta_hydrolase.faa	ID:WP_198288430.1,	-	-	-	-	-	-	-	-	-	-	
943_SDR_family_oxidoredu...faa	ID:WP_015158412.1,	-	-	-	-	-	ID:WP_066346450.1,	-	-	ID:WP_015195672.1,	-	
944_hypothetical_protein.faa	ID:WP_015158413.1,ID:WP_015158562.1,ID:WP_015162595.1,ID:WP_015162596.1,ID:WP_015162671.1,	-	-	-	-	-	-	-	-	-	-	
945_hypothetical_protein.faa	ID:WP_015158414.1,	-	-	-	-	-	-	-	-	-	-	
946_hypothetical_protein.faa	ID:WP_232432186.1,	-	-	-	-	-	-	-	-	-	-	
947_hypothetical_protein.faa	ID:WP_232432187.1,	-	-	-	-	-	-	-	-	-	-	
951_HAD-IC_family_P-type...faa	ID:WP_041547576.1,	-	-	-	-	-	-	-	-	-	-	
952_DUF4279_domain-conta...faa	ID:WP_232432272.1,	-	-	-	-	-	-	-	-	-	-	
954_hypothetical_protein.faa	ID:WP_157259796.1,	-	-	-	-	-	-	-	-	-	-	
955_hypothetical_protein.faa	ID:WP_041547581.1,	-	-	-	-	-	-	-	-	-	-	
957_precorrin-8X_methylm...faa	ID:WP_015158420.1,ID:WP_015159169.1,	ID:WP_096724477.1,	-	ID:WP_015228441.1,	-	-	-	-	ID:WP_015224911.1,	-	-	
959_heavy_metal_transloc...faa	ID:WP_015158422.1,ID:WP_015159170.1,ID:WP_015161376.1,	ID:WP_096724475.1,	-	ID:WP_015228442.1,	-	-	-	-	ID:WP_015224912.1,	-	-	
960_hypothetical_protein.faa	ID:WP_157259800.1,	-	-	-	-	-	-	-	-	-	-	
961_hypothetical_protein.faa	ID:WP_157259802.1,	-	-	-	-	-	-	-	-	-	-	
962_Crp-Fnr_family_trans...faa	ID:WP_015158424.1,	-	-	-	-	-	-	-	-	-	-	
965_DUF839_domain-contai...faa	ID:WP_015158427.1,	-	-	-	-	-	-	-	-	-	-	
966_hypothetical_protein.faa	ID:WP_198288431.1,	-	-	-	-	-	-	-	-	-	-	
967_SdiA-regulated_domai...faa	ID:WP_015158428.1,	-	-	-	-	-	-	-	-	-	-	
968_alkaline_phosphatase.faa	ID:WP_015158429.1,	ID:WP_096722626.1,	-	ID:WP_015229359.1,	-	-	-	-	ID:WP_015227469.1,	-	-	
969_hypothetical_protein.faa	ID:WP_015158430.1,	-	-	-	-	-	-	-	-	-	-	
970_hypothetical_protein.faa	ID:WP_157259805.1,	-	-	-	-	-	-	-	-	-	-	
971_metallothionein.faa	ID:WP_015158432.1,	ID:WP_096722346.1,	ID:WP_015218575.1,	ID:WP_015227938.1,	-	ID:WP_071590984.1,	ID:WP_066348031.1,	ID:WP_066118611.1,	-	ID:WP_015194236.1,	ID:WP_096380903.1,	
973_iron_uptake_porin.faa	ID:WP_015158434.1,	-	-	-	-	-	-	-	-	-	-	
974_zinc_ABC_transporter...faa	ID:WP_015158435.1,	ID:WP_096718606.1,	-	-	-	ID:WP_017292964.1,	-	-	-	ID:WP_015191362.1,	ID:WP_096384289.1,	
976_serine-threonine_pro...faa	ID:WP_015158437.1,	-	-	-	-	-	-	-	-	-	-	
977_glucosamine-6-phosph...faa	ID:WP_198288432.1,	-	-	-	-	-	-	-	-	-	-	
978_anti-sigma_factor.faa	ID:WP_015158439.1,ID:WP_015159430.1,ID:WP_015162838.1,	-	-	-	-	-	-	-	-	-	-	
980_hypothetical_protein.faa	ID:WP_015158441.1,	-	-	-	-	-	-	-	-	-	-	
981_hypothetical_protein.faa	ID:WP_157259808.1,	-	-	-	-	-	-	-	-	-	-	
982_hypothetical_protein.faa	ID:WP_015158442.1,	-	-	-	-	-	-	-	-	-	-	
983_hypothetical_protein.faa	ID:WP_015158443.1,	-	-	-	-	-	-	-	-	-	-	
984_hypothetical_protein.faa	ID:WP_157259810.1,	-	-	-	-	-	-	-	-	-	-	
986_hypothetical_protein.faa	ID:WP_015158445.1,	-	-	-	-	-	-	-	-	-	-	
988_hypothetical_protein.faa	ID:WP_015158447.1,	-	-	-	-	-	-	-	-	-	-	
989_family_10_glycosylhy...faa	ID:WP_051038698.1,ID:WP_015160030.1,	-	-	-	-	-	-	-	-	-	-	
990_hypothetical_protein.faa	ID:WP_015158449.1,	-	-	-	-	-	-	-	-	-	-	
991_hypothetical_protein.faa	ID:WP_015158450.1,	-	-	-	-	-	-	-	-	-	-	
992_tetratricopeptide_re...faa	ID:WP_015158451.1,	-	-	-	-	-	-	-	-	-	-	
993_hypothetical_protein.faa	ID:WP_015158452.1,	-	-	-	-	-	-	-	-	-	-	
994_hypothetical_protein.faa	ID:WP_157259816.1,	-	-	-	-	-	-	-	-	-	-	
996_hypothetical_protein.faa	ID:WP_232432188.1,ID:WP_015159774.1,ID:WP_051038861.1,ID:WP_198288396.1,	-	-	-	-	-	-	-	-	-	-	
997_DEAD-DEAH_box_helica...faa	ID:WP_015158455.1,ID:WP_015158637.1,ID:WP_015328998.1,	-	-	-	-	-	-	-	-	-	ID:WP_096387747.1,	
998_RecQ_family_ATP-depe...faa	ID:WP_015158456.1,	-	-	-	-	-	-	-	-	-	-	
999_DNA-processing_prote...faa	ID:WP_015158457.1,	-	-	-	-	-	-	-	-	-	-	
1000_hypothetical_protein.faa	ID:WP_086936169.1,	-	-	-	-	-	-	-	-	-	-	
1001_hypothetical_protein.faa	ID:WP_157259818.1,	-	-	-	-	-	-	-	-	-	-	
1002_helix-turn-helix_dom...faa	ID:WP_015158459.1,	-	-	-	-	ID:WP_017295564.1,ID:WP_017296297.1,	ID:WP_066344982.1,ID:WP_066349665.1,	ID:WP_066118483.1,	ID:WP_015224570.1,	-	ID:WP_096384918.1,	
1003_type_II_toxin-antito...faa	ID:WP_015158460.1,	-	-	-	-	-	ID:WP_066344980.1,	ID:WP_231937538.1,	ID:WP_015224569.1,	ID:WP_015195591.1,	ID:WP_096388425.1,	
1004_hypothetical_protein.faa	ID:WP_015158461.1,	-	-	ID:WP_015228791.1,	-	-	-	-	-	-	-	
1005_type_II_toxin-antito...faa	ID:WP_015158462.1,	-	-	-	-	-	-	-	-	-	-	
1006_brxD.faa	ID:WP_015158463.1,ID:WP_015158636.1,ID:WP_015328999.1,	-	-	-	-	-	-	-	-	-	ID:WP_096381039.1,	
1007_SMI1-KNR4_family_pro...faa	ID:WP_015158464.1,ID:WP_041548277.1,	-	-	-	-	ID:WP_017292383.1,	-	-	-	-	-	
1008_cupin_domain-contain...faa	ID:WP_015158465.1,	-	ID:WP_015218765.1,	-	-	ID:WP_017295801.1,	ID:WP_066345208.1,	ID:WP_066119115.1,	-	-	-	
1009_MBL_fold_metallo-hyd...faa	ID:WP_015158466.1,	-	-	-	-	-	-	-	-	-	-	
1010_class_I_SAM-dependen...faa	ID:WP_015158467.1,	ID:WP_096718308.1,	ID:WP_241212819.1,	-	-	-	-	ID:WP_066122607.1,	-	-	-	
1011_hypothetical_protein.faa	ID:WP_157259821.1,	-	-	-	-	-	-	-	-	-	-	
1012_hypothetical_protein.faa	ID:WP_015158468.1,	-	-	-	-	-	-	-	-	-	-	
1013_RNA_ligase_-ATP-.faa	ID:WP_015158469.1,	-	-	-	-	-	-	-	-	-	-	
1014_nuclear_transport_fa...faa	ID:WP_198288434.1,	-	-	-	-	ID:WP_017294083.1,	-	ID:WP_066118327.1,	-	ID:WP_015191984.1,	ID:WP_096385910.1,	
1016_divalent_metal_catio...faa	ID:WP_041547600.1,	-	-	-	-	-	-	-	-	-	-	
1017_GNAT_family_N-acetyl...faa	ID:WP_015158472.1,ID:WP_015159978.1,ID:WP_015328911.1,	-	-	-	-	-	-	-	-	-	-	
1020_alpha-beta_hydrolase.faa	ID:WP_015158475.1,	ID:WP_096720956.1,	-	-	-	-	-	-	-	ID:WP_015194800.1,	ID:WP_096384807.1,	
1021_formylglycine-genera...faa	ID:WP_015158476.1,ID:WP_015158479.1,	-	-	-	-	-	-	-	-	-	-	
1025_hypothetical_protein.faa	ID:WP_015158481.1,	-	-	-	-	-	-	-	-	-	-	
1026_GUN4_N-terminal_ARM-...faa	ID:WP_015158482.1,	-	-	-	-	-	-	-	-	-	-	
1029_hypothetical_protein.faa	ID:WP_015158485.1,	-	-	-	-	-	-	-	-	-	-	
1031_molecular_chaperone_...faa	ID:WP_015158487.1,	-	-	-	-	ID:WP_017296367.1,	ID:WP_066343181.1,	ID:WP_066117199.1,	-	-	-	
1033_hypothetical_protein.faa	ID:WP_051038700.1,	-	-	-	-	-	-	-	-	-	-	
1034_STM4014_family_prote...faa	ID:WP_015158490.1,	-	-	-	-	-	-	-	-	-	-	
1035_STM4015_family_prote...faa	ID:WP_015158491.1,	-	-	-	-	-	-	-	-	-	-	
1036_STM4013-SEN3800_fami...faa	ID:WP_015158492.1,	-	-	-	-	ID:WP_017294484.1,	ID:WP_066346232.1,	-	-	-	-	
1037_hypothetical_protein.faa	ID:WP_015158493.1,	-	-	-	-	-	-	-	-	-	-	
1038_hypothetical_protein.faa	ID:WP_041547604.1,	-	-	-	-	-	-	-	-	-	-	
1040_STM4011_family_radic...faa	ID:WP_015158496.1,	-	-	-	-	-	-	-	-	-	-	
1041_leucine-rich_repeat_...faa	ID:WP_157259824.1,ID:WP_015159355.1,	-	-	-	-	-	-	-	-	-	-	
1042_restriction_endonucl...faa	ID:WP_015158498.1,	-	-	-	-	-	-	-	-	-	-	
1044_hypothetical_protein.faa	ID:WP_041547607.1,	-	-	-	-	-	-	-	-	-	-	
1045_Uma2_family_endonucl...faa	ID:WP_015158500.1,ID:WP_015158864.1,ID:WP_015159060.1,ID:WP_015161022.1,ID:WP_015329082.1,	-	ID:WP_015219593.1,	-	-	ID:WP_017295688.1,	-	ID:WP_066116202.1,	ID:WP_015224434.1,ID:WP_015224435.1,ID:WP_015225674.1,ID:WP_041596537.1,	-	-	
1046_hypothetical_protein.faa	ID:WP_015158501.1,	-	-	-	-	-	-	-	-	-	-	
1047_hypothetical_protein.faa	ID:WP_232432190.1,	-	-	-	-	-	-	-	-	-	-	
1048_hypothetical_protein.faa	ID:WP_232432191.1,	-	-	-	-	ID:WP_017295011.1,ID:WP_017296033.1,	-	-	-	-	-	
1049_hypothetical_protein.faa	ID:WP_015158504.1,	-	-	-	-	-	-	-	-	-	-	
1051_hypothetical_protein.faa	ID:WP_157259826.1,	-	-	-	-	-	-	-	-	-	-	
1052_sulfite_oxidase-like...faa	ID:WP_015158506.1,	ID:WP_096717401.1,	-	-	-	-	-	-	-	ID:WP_015193732.1,	ID:WP_096384579.1,	
1053_ferredoxin_reductase.faa	ID:WP_015158507.1,	-	-	-	-	-	-	-	-	-	-	
1054_leucine-rich_repeat_...faa	ID:WP_015158508.1,	-	-	-	-	-	-	-	-	-	-	
1055_hypothetical_protein.faa	ID:WP_015158509.1,	-	-	-	-	-	-	-	-	-	-	
1056_helix-turn-helix_dom...faa	ID:WP_015158510.1,	-	-	-	-	-	-	-	-	ID:WP_015195584.1,	-	
1057_hypothetical_protein.faa	ID:WP_015158511.1,	-	-	-	-	-	-	-	-	-	-	
1058_AAA_family_ATPase.faa	ID:WP_015158512.1,	-	-	-	-	-	-	-	-	-	-	
1059_pnuC.faa	ID:WP_232432273.1,	-	-	-	-	-	-	-	-	-	-	
1060_VWA_domain-containin...faa	ID:WP_015158513.1,	-	-	-	-	-	-	-	ID:WP_015226063.1,	ID:WP_015191766.1,	ID:WP_096386568.1,	
1061_hypothetical_protein.faa	ID:WP_015158514.1,	-	-	-	-	-	-	-	-	ID:WP_015192782.1,	ID:WP_096388156.1,	
1062_tyrosine-type_recomb...faa	ID:WP_015158515.1,ID:WP_015159023.1,ID:WP_015328743.1,ID:WP_015328744.1,	ID:WP_096719571.1,	-	-	-	-	-	-	-	ID:WP_071882446.1,	ID:WP_096380709.1,	
1063_hypothetical_protein.faa	ID:WP_015158517.1,	-	-	-	-	-	-	-	-	-	-	
1065_hypothetical_protein.faa	ID:WP_232432274.1,	-	-	-	-	-	-	-	-	-	-	
1066_hypothetical_protein.faa	ID:WP_015158518.1,	-	-	-	-	-	-	-	-	-	-	
1070_hypothetical_protein.faa	ID:WP_157259828.1,	-	-	-	-	-	-	-	-	-	-	
1071_RNaseH_domain-contai...faa	ID:WP_015158522.1,	-	-	-	-	-	-	-	-	-	-	
1072_hypothetical_protein.faa	ID:WP_015158523.1,	-	-	-	-	-	-	-	-	ID:WP_015193466.1,	-	
1073_hypothetical_protein.faa	ID:WP_015158524.1,	ID:WP_096723336.1,	-	-	-	-	-	-	-	ID:WP_041619329.1,	-	
1074_helix-turn-helix_dom...faa	ID:WP_015158525.1,	ID:WP_096723334.1,	-	-	-	-	-	-	-	-	-	
1075_ImmA-IrrE_family_met...faa	ID:WP_015158526.1,	ID:WP_096723333.1,	-	-	-	-	-	-	-	-	-	
1077_TnsA_endonuclease_N-...faa	ID:WP_051038704.1,	-	-	-	-	-	-	-	-	-	-	
1078_hypothetical_protein.faa	ID:WP_051038706.1,	-	-	-	-	-	-	-	-	-	-	
1079_Mu_transposase_C-ter...faa	ID:WP_051038708.1,	-	-	-	-	-	-	-	-	-	-	
1080_hypothetical_protein.faa	ID:WP_041547619.1,	-	-	-	-	-	-	-	-	-	-	
1081_TniB_family_NTP-bind...faa	ID:WP_086936173.1,	-	-	-	-	-	-	-	-	-	-	
1082_hypothetical_protein.faa	ID:WP_041547621.1,	-	-	-	-	-	-	-	-	-	-	
1083_TniQ_family_protein.faa	ID:WP_198288436.1,	-	-	-	-	-	-	-	-	-	-	
1084_hypothetical_protein.faa	ID:WP_157259830.1,	-	-	-	-	-	-	-	-	-	-	
1085_hypothetical_protein.faa	ID:WP_051038710.1,	-	-	-	-	-	-	-	-	-	-	
1086_ISL3_family_transpos...faa	ID:WP_015158531.1,ID:WP_015158531.1,ID:WP_015158531.1,ID:WP_015158531.1,ID:WP_015158531.1,ID:WP_015158531.1,ID:WP_015158531.1,ID:WP_015158531.1,	-	-	-	-	-	-	-	-	-	-	
1087_hypothetical_protein.faa	ID:WP_157259832.1,	-	-	-	-	-	-	-	-	-	-	
1088_drmC.faa	ID:WP_015158532.1,	-	-	-	-	-	-	-	-	-	-	
1089_DUF1998_domain-conta...faa	ID:WP_232432192.1,	-	-	-	-	-	-	-	-	-	-	
1091_hypothetical_protein.faa	ID:WP_232432275.1,	-	-	-	-	-	-	-	-	-	-	
1092_hypothetical_protein.faa	ID:WP_232432276.1,	-	-	-	-	-	-	-	-	-	-	
1093_mgtA.faa	ID:WP_015158533.1,ID:WP_015328793.1,	-	ID:WP_015218721.1,	-	-	-	-	-	-	-	-	
1094_2-3-bisphosphoglycer...faa	ID:WP_015158534.1,	-	-	-	-	-	-	-	-	-	-	
1095_Eco57I_restriction-m...faa	ID:WP_015158535.1,	-	-	-	-	-	-	-	-	-	-	
1096_restriction_endonucl...faa	ID:WP_015158536.1,	-	-	-	-	-	-	-	-	-	-	
1098_PAS_domain_S-box_pro...faa	ID:WP_015158539.1,	-	-	-	-	-	-	-	-	-	-	
1099_hypothetical_protein.faa	ID:WP_232432193.1,	-	-	-	-	-	-	-	-	-	-	
1100_pyruvate_kinase.faa	ID:WP_015158540.1,	-	-	-	-	-	-	-	-	-	-	
1102_type_II_toxin-antito...faa	ID:WP_015158542.1,	-	ID:WP_015220445.1,	-	-	ID:WP_017293019.1,	ID:WP_066344993.1,	-	-	ID:WP_015192019.1,	-	
1103_DUF262_domain-contai...faa	ID:WP_015158543.1,	ID:WP_096719752.1,	-	-	-	-	-	-	-	-	-	
1104_hypothetical_protein.faa	ID:WP_015158544.1,ID:WP_015162272.1,	-	-	-	-	-	-	-	-	-	-	
1105_clan_AA_aspartic_pro...faa	ID:WP_015158545.1,ID:WP_015159699.1,ID:WP_015162271.1,	-	-	-	-	-	-	-	-	-	-	
1106_hypothetical_protein.faa	ID:WP_232432194.1,	-	-	-	-	-	-	-	-	-	-	
1107_heavy_metal_transloc...faa	ID:WP_232432195.1,ID:WP_015328809.1,	-	-	-	-	-	-	-	-	ID:WP_041620561.1,	-	
1108_DUF6064_family_prote...faa	ID:WP_015158547.1,	-	-	-	-	-	-	-	-	-	-	
1109_NAD-P--FAD-dependent...faa	ID:WP_232432196.1,	-	-	-	-	-	-	-	-	-	-	
1110_hypothetical_protein.faa	ID:WP_015158549.1,	-	-	-	-	-	-	-	-	-	-	
1111_hypothetical_protein.faa	ID:WP_015158550.1,	-	-	-	-	-	-	-	-	-	-	
1112_hypothetical_protein.faa	ID:WP_015158551.1,	-	-	-	-	-	-	-	-	-	-	
1113_DUF3267_domain-conta...faa	ID:WP_015158552.1,	-	-	-	-	-	-	-	-	-	-	
1114_hypothetical_protein.faa	ID:WP_015158554.1,	-	-	-	-	-	-	-	-	-	-	
1115_hypothetical_protein.faa	ID:WP_015158555.1,	-	-	-	-	-	-	-	-	-	-	
1116_alpha-beta_hydrolase.faa	ID:WP_015158556.1,	-	-	-	-	-	-	-	-	-	-	
1117_DUF2807_domain-conta...faa	ID:WP_198288439.1,	-	-	-	-	-	-	-	-	-	-	
1118_hypothetical_protein.faa	ID:WP_198288440.1,	-	-	-	-	-	-	-	-	-	-	
1119_PspC_domain-containi...faa	ID:WP_015158557.1,	-	-	-	-	-	-	-	-	-	-	
1121_rhodanese-like_domai...faa	ID:WP_232432197.1,	-	-	-	-	-	-	-	-	-	-	
1122_permease.faa	ID:WP_015158559.1,	-	-	-	-	ID:WP_017294654.1,	-	-	-	-	-	
1123_thioredoxin_family_p...faa	ID:WP_015158560.1,	-	-	-	-	ID:WP_017294655.1,	-	-	ID:WP_015226581.1,	-	-	
1124_cation-translocating...faa	ID:WP_015158561.1,ID:WP_015328794.1,	-	-	-	-	-	ID:WP_066348491.1,	-	-	-	-	
1126_hypothetical_protein.faa	ID:WP_015158563.1,	-	-	-	-	-	-	-	-	-	-	
1127_hypothetical_protein.faa	ID:WP_015158564.1,	-	-	-	-	-	-	-	-	-	-	
1128_sodium-independent_a...faa	ID:WP_041547637.1,	-	-	-	-	-	-	-	-	-	-	
1130_DUF4342_domain-conta...faa	ID:WP_015158565.1,ID:WP_015161825.1,	-	-	-	-	-	-	-	-	-	-	
1131_exopolysaccharide_bi...faa	ID:WP_015158566.1,ID:WP_015160100.1,	ID:WP_096722077.1,	-	-	-	ID:WP_017294530.1,	-	-	-	ID:WP_015193278.1,	ID:WP_096384554.1,	
1133_PQQ-binding-like_bet...faa	ID:WP_015158568.1,	-	-	-	-	-	-	-	-	-	-	
1134_RNA-guided_endonucle...faa	ID:WP_015158569.1,ID:WP_015158569.1,ID:WP_015158569.1,ID:WP_015158569.1,	-	-	ID:WP_015228617.1,	-	ID:WP_237741238.1,	-	-	ID:WP_015227332.1,	ID:WP_015211881.1,ID:WP_015211881.1,ID:WP_015195329.1,	-	
1135_IS607_family_transpo...faa	ID:WP_015158570.1,ID:WP_015158570.1,ID:WP_015158570.1,ID:WP_015158570.1,ID:WP_015158570.1,	-	-	ID:WP_015229945.1,	-	ID:WP_017292865.1,ID:WP_017292865.1,ID:WP_017292865.1,ID:WP_017292865.1,ID:WP_017292865.1,	-	-	-	ID:WP_015211882.1,ID:WP_015211882.1,	-	
1136_hypothetical_protein.faa	ID:WP_157259834.1,	-	-	-	-	-	-	-	-	-	-	
1137_hypothetical_protein.faa	ID:WP_015158571.1,	-	-	-	-	-	-	-	-	-	-	
1139_DUF1097_domain-conta...faa	ID:WP_015158573.1,	-	-	-	-	-	-	-	-	-	-	
1140_cation_diffusion_fac...faa	ID:WP_015158574.1,	ID:WP_096719299.1,	-	-	-	ID:WP_017293660.1,ID:WP_017295624.1,	ID:WP_066344976.1,	-	-	ID:WP_015212133.1,	-	
1141_MFS_transporter.faa	ID:WP_015158575.1,ID:WP_015159195.1,ID:WP_015160505.1,	-	-	-	-	-	-	-	-	ID:WP_015194823.1,	-	
1142_DUF6335_family_prote...faa	ID:WP_015158576.1,ID:WP_051038988.1,	-	-	-	-	-	-	-	-	-	-	
1145_NAD-P--FAD-dependent...faa	ID:WP_015158579.1,	-	-	-	-	-	-	-	-	-	-	
1146_YggT_family_protein.faa	ID:WP_015158580.1,	-	-	-	-	ID:WP_017293983.1,	ID:WP_066345475.1,	ID:WP_066118888.1,	-	-	-	
1147_BON_domain-containin...faa	ID:WP_015158581.1,ID:WP_015158582.1,ID:WP_015158597.1,ID:WP_015158599.1,	-	-	-	-	-	-	-	-	-	-	
1148_hypothetical_protein.faa	ID:WP_157259836.1,	-	-	-	-	-	-	-	-	-	-	
1152_hypothetical_protein.faa	ID:WP_015158583.1,	-	-	-	-	-	-	-	-	-	-	
1153_BON_domain-containin...faa	ID:WP_232432277.1,	-	-	-	-	-	-	-	-	-	-	
1154_NADP-dependent_oxido...faa	ID:WP_015158585.1,ID:WP_015159692.1,	-	-	-	-	-	-	-	-	-	-	
1155_pgmB.faa	ID:WP_015158586.1,ID:WP_015328790.1,	-	-	-	-	-	-	-	-	-	-	
1156_VOC_family_protein.faa	ID:WP_015158587.1,	-	-	-	-	-	-	-	-	-	-	
1158_cupin_domain-contain...faa	ID:WP_015158589.1,	-	-	-	-	-	-	-	-	-	-	
1159_oleate_hydratase.faa	ID:WP_015158590.1,ID:WP_015328798.1,	-	-	-	-	-	-	-	-	-	-	
1161_DUF308_domain-contai...faa	ID:WP_015158592.1,	-	-	-	-	-	-	-	-	ID:WP_015192898.1,	ID:WP_096381029.1,	
1162_thioredoxin_domain-c...faa	ID:WP_015158593.1,	-	-	-	-	-	-	-	-	-	-	
1163_DUF5335_family_prote...faa	ID:WP_015158594.1,	-	-	-	-	-	-	-	-	-	-	
1164_hypothetical_protein.faa	ID:WP_015158595.1,	-	-	-	-	-	-	-	-	-	-	
1165_hypothetical_protein.faa	ID:WP_015158596.1,ID:WP_015159908.1,	ID:WP_096721450.1,	-	-	-	-	-	-	-	ID:WP_015192092.1,	ID:WP_096380492.1,	
1169_zinc-binding_dehydro...faa	ID:WP_086936174.1,	-	-	-	-	-	-	-	-	-	-	
1170_2Fe-2S_iron-sulfur_c...faa	ID:WP_015158600.1,	-	-	-	-	-	-	-	-	-	-	
1171_DNA_starvation-stati...faa	ID:WP_015158601.1,	ID:WP_096720538.1,	ID:WP_015221036.1,	-	-	-	-	ID:WP_066116792.1,	-	ID:WP_015212038.1,ID:WP_015193265.1,	ID:WP_096384237.1,	
1172_hypothetical_protein.faa	ID:WP_015158602.1,	-	-	-	-	-	-	-	-	-	-	
1173_hypothetical_protein.faa	ID:WP_015158603.1,	-	-	-	-	-	-	-	-	-	-	
1174_FAD-dependent_oxidor...faa	ID:WP_015158604.1,ID:WP_015158704.1,ID:WP_015161781.1,ID:WP_015328823.1,	-	-	-	-	-	-	-	-	-	-	
1175_NAD-P--FAD-dependent...faa	ID:WP_232432198.1,	-	-	-	-	-	-	-	-	-	-	
1176_hypothetical_protein.faa	ID:WP_015158605.1,ID:WP_157260280.1,ID:WP_015328820.1,	-	-	-	-	-	-	-	-	-	-	
1177_universal_stress_pro...faa	ID:WP_015158606.1,ID:WP_015158710.1,ID:WP_015162813.1,ID:WP_015162849.1,	-	-	-	-	-	-	-	-	-	-	
1178_hypothetical_protein.faa	ID:WP_015158607.1,ID:WP_232432098.1,	-	-	-	-	-	-	-	-	ID:WP_015212044.1,	-	
1179_GIY-YIG_nuclease_fam...faa	ID:WP_015158608.1,	-	-	-	-	-	-	-	-	-	-	
1180_tyrosine-type_recomb...faa	ID:WP_051038723.1,	-	-	-	-	-	-	-	-	-	-	
1181_hypothetical_protein.faa	ID:WP_015158609.1,ID:WP_015158971.1,	-	-	-	-	-	-	-	-	-	-	
1182_type_II_toxin-antito...faa	ID:WP_015158611.1,	-	-	-	-	-	-	-	-	-	-	
1183_helix-turn-helix_dom...faa	ID:WP_015158612.1,ID:WP_015158633.1,ID:WP_015159330.1,ID:WP_015329003.1,	-	-	-	-	-	-	-	-	-	-	
1184_hypothetical_protein.faa	ID:WP_015158613.1,ID:WP_015158634.1,ID:WP_015159329.1,ID:WP_015162267.1,ID:WP_232432350.1,	-	-	-	-	-	-	-	-	-	-	
1185_PDDEXK_nuclease_doma...faa	ID:WP_015158614.1,	-	-	-	-	-	-	-	-	-	-	
1186_hypothetical_protein.faa	ID:WP_232432199.1,	-	-	-	-	-	-	-	-	-	-	
1187_hypothetical_protein.faa	ID:WP_051038725.1,	-	-	-	-	-	-	-	-	-	-	
1188_hypothetical_protein.faa	ID:WP_232432200.1,	-	-	-	-	-	-	-	-	-	-	
1189_hypothetical_protein.faa	ID:WP_232432201.1,	-	-	-	-	-	-	-	-	-	-	
1190_hypothetical_protein.faa	ID:WP_015158617.1,	-	-	-	-	-	-	-	-	-	-	
1191_DEAD-DEAH_box_helica...faa	ID:WP_015158618.1,	-	-	-	-	-	-	-	-	-	-	
