OG0000296	WP_009543276.1	WP_012595748.1
OG0000297	WP_008275436.1	WP_012595834.1
OG0000298	WP_009543372.1	WP_012595385.1
OG0000299	WP_009545793.1	WP_012593963.1
OG0000300	WP_009545997.1	WP_012594621.1
OG0000301	WP_009545140.1	WP_012595573.1
OG0000302	WP_156922826.1	WP_241392536.1
OG0000303	WP_009545145.1	WP_015785312.1
OG0000304	WP_009545144.1	WP_015957385.1
OG0000305	WP_009544697.1	WP_012594443.1
OG0000306	WP_009546136.1	WP_012593757.1
OG0000307	WP_009543664.1	WP_012595526.1
OG0000308	WP_009546037.1	WP_012594943.1
OG0000309	WP_024750312.1	WP_012594142.1
OG0000310	WP_009545046.1	WP_012595076.1
OG0000311	WP_009543966.1	WP_012593708.1
OG0000312	WP_009543965.1	WP_012593707.1
OG0000313	WP_009547690.1	WP_012596093.1
OG0000314	WP_009545103.1	WP_012595776.1
OG0000315	WP_009544789.1	WP_012595249.1
OG0000316	WP_009544787.1	WP_012596869.1
OG0000317	WP_243397442.1	WP_012594558.1
OG0000318	WP_009543280.1	WP_012594557.1
OG0000319	WP_009543270.1	WP_012596661.1
OG0000320	WP_009543269.1	WP_012596660.1
OG0000321	WP_009543114.1	WP_012593866.1
OG0000322	WP_009546825.1	WP_012596298.1
OG0000323	WP_024750198.1	WP_012594276.1
OG0000324	WP_009546827.1	WP_012594277.1
OG0000325	WP_009546828.1	WP_012593668.1
OG0000326	WP_009543375.1	WP_012593988.1
OG0000327	WP_009544846.1	WP_012596163.1
OG0000328	WP_009544848.1	WP_012595794.1
OG0000329	WP_009544849.1	WP_012595793.1
OG0000330	WP_009544850.1	WP_012595792.1
OG0000331	WP_009543839.1	WP_012595706.1
OG0000332	WP_009544842.1	WP_012593749.1
OG0000333	WP_009544841.1	WP_012593953.1
OG0000334	WP_009546674.1	WP_012596006.1
OG0000335	WP_009546669.1	WP_012595533.1
OG0000336	WP_009544477.1	WP_015785178.1
OG0000337	WP_009544457.1	WP_012594885.1
OG0000338	WP_009543144.1	WP_012594507.1
OG0000339	WP_009543143.1	WP_012593456.1
OG0000340	WP_009543142.1	WP_012595611.1
OG0000341	WP_009544621.1	WP_012597105.1
OG0000342	WP_009544281.1	WP_012593807.1
OG0000343	WP_009543791.1	WP_012593806.1
OG0000344	WP_009543788.1	WP_012593903.1
OG0000345	WP_009546722.1	WP_012595059.1
OG0000346	WP_009546723.1	WP_012595060.1
OG0000347	WP_008277359.1	WP_012595061.1
OG0000348	WP_008277360.1	WP_012595062.1
OG0000349	WP_008277364.1	WP_203427725.1
OG0000350	WP_009545562.1	WP_012594616.1
OG0000351	WP_009543783.1	WP_041229900.1
OG0000352	WP_009543784.1	WP_012597102.1
OG0000353	WP_009546044.1	WP_015785330.1
OG0000354	WP_009544387.1	WP_012593664.1
OG0000355	WP_009546677.1	WP_012597254.1
OG0000356	WP_009544508.1	WP_012596876.1
OG0000357	WP_009544099.1	WP_012595972.1
OG0000358	WP_009547001.1	WP_012596351.1
OG0000359	WP_009544958.1	WP_012594019.1
OG0000360	WP_009544961.1	WP_012594560.1
OG0000361	WP_009543915.1	WP_012594340.1
OG0000362	WP_009543918.1	WP_012596654.1
OG0000363	WP_009545358.1	WP_012593938.1
OG0000364	WP_009545985.1	WP_012596333.1
OG0000365	WP_024750268.1	WP_012597041.1
OG0000366	WP_009544466.1	WP_012596657.1
OG0000367	WP_009544625.1	WP_012597097.1
OG0000368	WP_009544628.1	WP_012593407.1
OG0000369	WP_009544561.1	WP_012595861.1
OG0000370	WP_009544278.1	WP_012595859.1
OG0000371	WP_009545272.1	WP_012595048.1
OG0000372	WP_009545273.1	WP_241392679.1
OG0000373	WP_009543614.1	WP_012593515.1
OG0000374	WP_009545552.1	WP_012595692.1
OG0000375	WP_009545560.1	WP_012593702.1
OG0000376	WP_009544214.1	WP_012593844.1
OG0000377	WP_024750361.1	WP_012594850.1
OG0000378	WP_009545433.1	WP_012594851.1
OG0000379	WP_009544181.1	WP_012597249.1
OG0000380	WP_012361614.1	WP_012597251.1
OG0000381	WP_007304785.1	WP_071819093.1
OG0000382	WP_049769508.1	WP_012593510.1
OG0000383	WP_009544170.1	WP_012593509.1
OG0000384	WP_009546716.1	WP_012596314.1
OG0000385	WP_009546622.1	WP_012594015.1
OG0000386	WP_009546620.1	WP_012596342.1
OG0000387	WP_009546714.1	WP_015785333.1
OG0000388	WP_009545252.1	WP_012594032.1
OG0000389	WP_009545256.1	WP_012594036.1
OG0000390	WP_009543328.1	WP_012594947.1
OG0000391	WP_009545755.1	WP_012595156.1
OG0000392	WP_009545354.1	WP_012595432.1
OG0000393	WP_009547422.1	WP_012596247.1
OG0000394	WP_009543523.1	WP_041229585.1
OG0000395	WP_009543526.1	WP_012593815.1
OG0000396	WP_009543527.1	WP_012595621.1
OG0000397	WP_009545435.1	WP_012594139.1
OG0000398	WP_009544494.1	WP_012594522.1
OG0000399	WP_009544495.1, WP_009546173.1	WP_015785146.1
OG0000400	WP_009546762.1	WP_012593698.1
OG0000401	WP_009544834.1	WP_012596579.1
OG0000402	WP_009544833.1	WP_012596580.1
OG0000403	WP_009543324.1	WP_012593778.1
OG0000404	WP_009546922.1	WP_012593909.1
OG0000405	WP_009545185.1	WP_012596092.1
OG0000406	WP_009545184.1	WP_012596091.1
OG0000407	WP_024750370.1	WP_015957326.1
OG0000408	WP_009545211.1	WP_015957328.1
OG0000409	WP_009545212.1	WP_015785220.1
OG0000410	WP_009546040.1	WP_012595063.1
OG0000411	WP_009544091.1	WP_012597143.1
OG0000412	WP_009547457.1	WP_012596086.1
OG0000413	WP_009544927.1	WP_012593728.1
OG0000414	WP_009544152.1	WP_012595398.1
OG0000415	WP_009544154.1	WP_012596371.1
OG0000416	WP_009546071.1	WP_012595646.1
OG0000417	WP_009543236.1	WP_012596931.1
OG0000418	WP_009543233.1	WP_012594600.1
OG0000419	WP_243397335.1	WP_012596049.1
OG0000420	WP_009547626.1	WP_012596050.1
OG0000421	WP_009546526.1	WP_015957400.1
OG0000422	WP_024750123.1	WP_012597051.1
OG0000423	WP_009545156.1	WP_012594429.1
OG0000424	WP_009544176.1	WP_012594318.1
OG0000425	WP_009544131.1	WP_012593471.1
OG0000426	WP_009543609.1	WP_012595345.1
OG0000427	WP_009543608.1	WP_012595346.1
OG0000428	WP_009543082.1	WP_012596104.1
OG0000429	WP_009545996.1	WP_012596989.1
OG0000430	WP_009545992.1	WP_012596150.1
OG0000431	WP_009544945.1	WP_012594157.1
OG0000432	WP_009543135.1	WP_012594821.1
OG0000433	WP_009545217.1	WP_015957413.1
OG0000434	WP_009544823.1	WP_015785357.1
OG0000435	WP_009544819.1	WP_015957412.1
OG0000436	WP_009544811.1	WP_015957431.1
OG0000437	WP_009547340.1	WP_012596710.1
OG0000438	WP_009546956.1	WP_012594844.1
OG0000439	WP_009544472.1	WP_012594503.1
OG0000440	WP_009546118.1	WP_012596525.1
OG0000441	WP_024750230.1	WP_012596037.1
OG0000442	WP_009545976.1	WP_012596691.1
OG0000443	WP_009545975.1	WP_012597120.1
OG0000444	WP_009545668.1	WP_012594591.1
OG0000445	WP_009545667.1	WP_012594592.1
OG0000446	WP_009545661.1	WP_012593889.1
OG0000447	WP_009545867.1	WP_012595907.1
OG0000448	WP_008277352.1	WP_012593784.1
OG0000449	WP_009543177.1	WP_012593785.1
OG0000450	WP_009545775.1	WP_012596331.1
OG0000451	WP_009545774.1	WP_012596192.1
OG0000452	WP_009547257.1	WP_012594137.1
OG0000453	WP_009544107.1	WP_015785100.1
OG0000454	WP_009546451.1	WP_012596354.1
OG0000455	WP_009546450.1	WP_012596353.1
OG0000456	WP_009547240.1	WP_012596636.1
OG0000457	WP_156922862.1	WP_012596137.1
OG0000458	WP_024750176.1	WP_012595213.1
OG0000459	WP_009547417.1	WP_012594113.1
OG0000460	WP_009544898.1	WP_041229914.1
OG0000461	WP_009547665.1	WP_012596172.1
OG0000462	WP_009547590.1	WP_012594756.1
OG0000463	WP_009546751.1	WP_012596947.1
OG0000464	WP_009546749.1	WP_012595490.1
OG0000465	WP_009545374.1	WP_241392640.1
OG0000466	WP_009544701.1	WP_012596779.1
OG0000467	WP_009545878.1	WP_012595311.1
OG0000468	WP_009544576.1	WP_012596465.1
OG0000469	WP_009545003.1	WP_015785310.1
OG0000470	WP_009545002.1	WP_015785311.1
OG0000471	WP_009544762.1	WP_012593850.1
OG0000472	WP_009544808.1	WP_012594267.1
OG0000473	WP_009544795.1	WP_012593401.1
OG0000474	WP_009544793.1	WP_012595267.1
OG0000475	WP_024750372.1	WP_012596765.1
OG0000476	WP_009544006.1	WP_012596764.1
OG0000477	WP_009544013.1	WP_012594897.1
OG0000478	WP_009546700.1	WP_012597233.1
OG0000479	WP_009547166.1	WP_012595765.1
OG0000480	WP_009543779.1	WP_012593711.1
OG0000481	WP_009543778.1	WP_012593710.1
OG0000482	WP_009543775.1	WP_012595610.1
OG0000483	WP_009544874.1	WP_012595550.1
OG0000484	WP_009545946.1	WP_012595853.1
OG0000485	WP_009545947.1	WP_012595852.1
OG0000486	WP_009545948.1	WP_012595851.1
OG0000487	WP_009547144.1	WP_012595379.1
OG0000488	WP_024750270.1	WP_012596832.1
OG0000489	WP_009546560.1	WP_012596412.1
OG0000490	WP_009545388.1	WP_241392697.1
OG0000491	WP_009543636.1	WP_012595535.1
OG0000492	WP_009545387.1	WP_012594513.1
OG0000493	WP_009544135.1	WP_015785230.1
OG0000494	WP_009545841.1	WP_012594283.1
OG0000495	WP_009545838.1	WP_012593993.1
OG0000496	WP_009546754.1	WP_012593504.1
OG0000497	WP_009547911.1	WP_012593474.1
OG0000498	WP_009545442.1	WP_203427747.1
OG0000499	WP_009545264.1	WP_012594567.1
OG0000500	WP_009546572.1	WP_012595833.1
OG0000501	WP_009546569.1	WP_012597278.1
OG0000502	WP_009546568.1	WP_041229606.1
OG0000503	WP_009543351.1	WP_012593633.1
OG0000504	WP_009543352.1	WP_012593634.1
OG0000505	WP_009545260.1	WP_012593893.1
OG0000506	WP_009545318.1	WP_012595946.1
OG0000507	WP_009544460.1	WP_012595027.1
OG0000508	WP_009543634.1	WP_012594624.1
OG0000509	WP_009543632.1	WP_041229671.1
OG0000510	WP_024750148.1	WP_012595635.1
OG0000511	WP_009543628.1	WP_012597048.1
OG0000512	WP_009543997.1	WP_012597047.1
OG0000513	WP_009547248.1	WP_012595384.1
OG0000514	WP_243397411.1	WP_012596882.1
OG0000515	WP_009547207.1	WP_012595546.1
OG0000516	WP_009547758.1	WP_012594006.1
OG0000517	WP_009543506.1	WP_012596185.1
OG0000518	WP_009545708.1	WP_012595541.1
OG0000519	WP_009544427.1	WP_012594783.1
OG0000520	WP_009544426.1	WP_012594782.1
OG0000521	WP_009545498.1	WP_012596257.1
OG0000522	WP_009545500.1	WP_012594109.1
OG0000523	WP_009546790.1	WP_012595247.1
OG0000524	WP_008276531.1	WP_012595246.1
OG0000525	WP_009543047.1	WP_012596061.1
OG0000526	WP_009544241.1	WP_012594225.1
OG0000527	WP_009546018.1	WP_012593828.1
OG0000528	WP_009543825.1	WP_012594360.1
OG0000529	WP_009543315.1	WP_012595461.1
OG0000530	WP_009547365.1	WP_012593801.1
OG0000531	WP_009547364.1	WP_012593800.1
OG0000532	WP_009547358.1	WP_012593496.1
OG0000533	WP_012362171.1	WP_012595073.1
OG0000534	WP_009545344.1	WP_012595071.1
OG0000535	WP_009545345.1	WP_012595070.1
OG0000536	WP_009546036.1	WP_012594282.1
OG0000537	WP_009545679.1	WP_012595691.1
OG0000538	WP_009544668.1	WP_012594608.1
OG0000539	WP_009543942.1	WP_012595881.1
OG0000540	WP_009543440.1	WP_012594883.1
OG0000541	WP_009544344.1	WP_012594742.1
OG0000542	WP_243397407.1	WP_012596007.1
OG0000543	WP_009544527.1	WP_012596796.1
OG0000544	WP_009546627.1	WP_012595091.1
OG0000545	WP_008274029.1	WP_012595093.1
OG0000546	WP_009546629.1	WP_012595094.1
OG0000547	WP_009546630.1	WP_012595095.1
OG0000548	WP_009546631.1	WP_012595096.1
OG0000549	WP_009546634.1	WP_012595099.1
OG0000550	WP_009546637.1	WP_012595102.1
OG0000551	WP_009546639.1	WP_012595104.1
OG0000552	WP_009546640.1	WP_012595105.1
OG0000553	WP_009546641.1	WP_012595106.1
OG0000554	WP_009546643.1	WP_012595107.1
OG0000555	WP_009546645.1	WP_012595109.1
OG0000556	WP_009546649.1	WP_012595113.1
OG0000557	WP_009546650.1	WP_012595114.1
OG0000558	WP_009546658.1	WP_012595464.1
OG0000559	WP_009546659.1	WP_012595121.1
OG0000560	WP_009545901.1	WP_012595430.1
OG0000561	WP_009545898.1	WP_015785409.1
OG0000562	WP_009545805.1	WP_015785115.1
OG0000563	WP_009547634.1	WP_012594666.1
OG0000564	WP_009547635.1	WP_012594477.1
OG0000565	WP_009547637.1	WP_012596365.1
OG0000566	WP_009545190.1	WP_012595211.1
OG0000567	WP_009543673.1	WP_012594039.1
OG0000568	WP_009543675.1	WP_012594828.1
OG0000569	WP_009543678.1	WP_012594171.1
OG0000570	WP_009543679.1	WP_012594172.1
OG0000571	WP_009547094.1	WP_012594461.1
OG0000572	WP_009543507.1	WP_015957350.1
OG0000573	WP_009543508.1	WP_015785253.1
OG0000574	WP_009547352.1	WP_012595475.1
OG0000575	WP_009547351.1	WP_012595563.1
OG0000576	WP_009547349.1	WP_012595561.1
OG0000577	WP_009547347.1	WP_012595998.1
OG0000579	WP_009546529.1	WP_012594487.1
OG0000580	WP_009546530.1	WP_012595880.1
OG0000581	WP_009547677.1	WP_012595023.1
OG0000582	WP_009547234.1	WP_012594263.1
OG0000583	WP_009547235.1	WP_012594262.1
OG0000584	WP_009545005.1	WP_012597217.1
OG0000585	WP_009545566.1	WP_012594642.1
OG0000586	WP_009545568.1	WP_012596875.1
OG0000587	WP_009545307.1	WP_012595757.1
OG0000588	WP_009545447.1	WP_012595279.1
OG0000589	WP_009545453.1	WP_012594748.1
OG0000590	WP_009543307.1	WP_012596147.1
OG0000591	WP_009543308.1	WP_012596148.1
OG0000592	WP_009543309.1	WP_012596149.1
OG0000593	WP_009546706.1	WP_012596631.1
OG0000594	WP_009544746.1	WP_012596898.1
OG0000595	WP_009546819.1	WP_012594826.1
OG0000596	WP_009544989.1	WP_012596064.1
OG0000597	WP_009545022.1	WP_012596076.1
OG0000598	WP_009546554.1	WP_203427701.1
OG0000599	WP_009543212.1	WP_012597052.1
OG0000600	WP_243397353.1	WP_012593526.1
OG0000601	WP_009545299.1	WP_012595351.1
OG0000602	WP_009543118.1	WP_015957302.1
OG0000603	WP_009545097.1	WP_012595547.1
OG0000604	WP_009543134.1	WP_012595256.1
OG0000605	WP_009544432.1	WP_012594456.1
OG0000606	WP_009543370.1	WP_012594482.1
OG0000607	WP_009544020.1	WP_012595723.1
OG0000608	WP_009544032.1	WP_012595722.1
OG0000609	WP_009544037.1	WP_012593404.1
OG0000610	WP_009545719.1	WP_012594294.1
OG0000611	WP_009545656.1	WP_012593870.1
OG0000612	WP_009545654.1	WP_012595980.1
OG0000613	WP_009545653.1	WP_012595979.1
OG0000614	WP_009545652.1	WP_012595978.1
OG0000615	WP_009546607.1	WP_012596489.1
OG0000616	WP_009543723.1	WP_012595901.1
OG0000617	WP_009543719.1	WP_012596952.1
OG0000618	WP_008274988.1	WP_012593577.1
OG0000619	WP_009544586.1	WP_012594772.1
OG0000620	WP_009544428.1	WP_012595671.1
OG0000621	WP_009547098.1	WP_012593792.1
OG0000622	WP_009547097.1	WP_012593791.1
OG0000623	WP_009545930.1	WP_012593790.1
OG0000624	WP_009545929.1	WP_012593789.1
OG0000625	WP_009545749.1	WP_012594426.1
OG0000626	WP_009545750.1	WP_012597185.1
OG0000627	WP_009547510.1	WP_012597183.1
OG0000628	WP_009543361.1	WP_012596128.1
OG0000629	WP_009544034.1	WP_015785265.1
OG0000630	WP_012362397.1	WP_012594205.1
OG0000631	WP_008278381.1	WP_012596120.1
OG0000632	WP_009546510.1	WP_015785209.1
OG0000633	WP_009546518.1	WP_012594453.1
OG0000634	WP_009546780.1	WP_012596915.1
OG0000635	WP_009546783.1	WP_012596484.1
OG0000636	WP_009546784.1	WP_015785134.1
OG0000637	WP_009547199.1	WP_012594807.1
OG0000638	WP_009547197.1	WP_012597191.1
OG0000639	WP_009547267.1	WP_012594708.1
OG0000640	WP_009547264.1	WP_241392687.1
OG0000641	WP_009543520.1	WP_012595653.1
OG0000642	WP_009546055.1	WP_012593654.1
OG0000643	WP_009545467.1	WP_012594951.1
OG0000644	WP_009545480.1	WP_012594993.1
OG0000645	WP_009545481.1	WP_012594992.1
OG0000646	WP_009547493.1	WP_012597056.1
OG0000647	WP_009546757.1	WP_012594075.1
OG0000648	WP_009547221.1	WP_012594091.1
OG0000649	WP_009546157.1	WP_012596426.1
OG0000650	WP_009546152.1	WP_012597258.1
OG0000651	WP_009546153.1	WP_012597259.1
OG0000652	WP_009546810.1	WP_012593539.1
OG0000653	WP_009545846.1	WP_012596889.1
OG0000654	WP_009547714.1	WP_041229609.1
OG0000655	WP_009543296.1	WP_012593924.1
OG0000656	WP_009543297.1	WP_012593925.1
OG0000657	WP_012362149.1	WP_012596512.1
OG0000658	WP_009545437.1	WP_012595266.1
OG0000659	WP_009545439.1	WP_012596613.1
OG0000660	WP_009544934.1	WP_015785323.1
OG0000661	WP_009544933.1	WP_012595830.1
OG0000662	WP_009544932.1	WP_012595831.1
OG0000663	WP_009544878.1	WP_012595769.1
OG0000664	WP_009546464.1	WP_012593762.1
OG0000665	WP_024750202.1	WP_012595142.1
OG0000666	WP_007310088.1	WP_012594865.1
OG0000667	WP_008276351.1	WP_012594864.1
OG0000668	WP_009543830.1	WP_012594862.1
OG0000669	WP_007304701.1	WP_012594861.1
OG0000670	WP_009544533.1	WP_012593841.1
OG0000671	WP_009544645.1	WP_012596168.1
OG0000672	WP_012361494.1	WP_241392716.1
OG0000673	WP_009543313.1	WP_012594297.1
OG0000674	WP_009546038.1	WP_012596323.1
OG0000675	WP_009545692.1	WP_012595696.1
OG0000676	WP_198019428.1	WP_012594364.1
OG0000677	WP_009546969.1	WP_012594363.1
OG0000678	WP_009546970.1	WP_012594362.1
OG0000679	WP_009546971.1	WP_012594361.1
OG0000680	WP_009543153.1	WP_012595604.1
OG0000681	WP_009543155.1	WP_012595602.1
OG0000682	WP_009543156.1	WP_012595601.1
OG0000683	WP_009543157.1	WP_012595600.1
OG0000684	WP_009543158.1	WP_012595599.1
OG0000685	WP_009543160.1	WP_012594934.1
OG0000686	WP_009545698.1	WP_012596979.1
OG0000687	WP_009545881.1	WP_012593583.1
OG0000688	WP_009546789.1	WP_012593855.1
OG0000689	WP_009546019.1	WP_012593734.1
OG0000690	WP_009543911.1	WP_012595251.1
OG0000691	WP_009547191.1	WP_015957299.1
OG0000692	WP_009547177.1	WP_012593981.1
OG0000693	WP_009547668.1	WP_012596749.1
OG0000694	WP_009545497.1	WP_012596295.1
OG0000695	WP_008273172.1	WP_012596296.1
OG0000696	WP_012362131.1	WP_049769551.1
OG0000697	WP_024750255.1	WP_203427684.1
OG0000698	WP_243397379.1	WP_241392676.1
OG0000699	WP_009548015.1	WP_012594526.1
OG0000700	WP_009543764.1	WP_012596681.1
OG0000701	WP_009543765.1	WP_012596682.1
OG0000702	WP_009543766.1	WP_012596683.1
OG0000703	WP_009543407.1	WP_041229799.1
OG0000704	WP_024750137.1	WP_012595122.1
OG0000705	WP_009546581.1	WP_012595994.1
OG0000706	WP_009543840.1	WP_012594706.1
OG0000707	WP_009545178.1	WP_012593836.1
OG0000708	WP_009547239.1	WP_012596968.1
OG0000709	WP_009543797.1	WP_012595571.1
OG0000710	WP_009543492.1, WP_009543798.1	WP_012595181.1
OG0000711	WP_009546546.1	WP_012595357.1
OG0000712	WP_009546547.1	WP_012595359.1
OG0000713	WP_009545540.1	WP_012594753.1
OG0000714	WP_009545626.1	WP_012596718.1
OG0000715	WP_009545631.1	WP_012596646.1
OG0000716	WP_009543742.1	WP_012595129.1
OG0000717	WP_009543740.1	WP_015785189.1
OG0000718	WP_009546592.1	WP_012595185.1
OG0000719	WP_009546095.1	WP_012594971.1
OG0000720	WP_009546094.1	WP_012594970.1
OG0000721	WP_009543435.1	WP_012594489.1
OG0000722	WP_009543437.1	WP_012596107.1
OG0000723	WP_009543835.1	WP_012595568.1
OG0000724	WP_009543529.1	WP_012596132.1
OG0000725	WP_009546528.1	WP_012596129.1
OG0000726	WP_009545573.1	WP_012595595.1
OG0000727	WP_009544716.1	WP_012595026.1
OG0000728	WP_009544721.1	WP_012596337.1
OG0000729	WP_009543907.1	WP_012595589.1
OG0000730	WP_009543908.1	WP_012595590.1
OG0000731	WP_009545831.1	WP_012595420.1
OG0000732	WP_009545830.1	WP_012595421.1
OG0000733	WP_009545828.1	WP_203427726.1
OG0000734	WP_009543932.1	WP_012596865.1
OG0000735	WP_009545261.1	WP_012593490.1
OG0000736	WP_009547088.1	WP_012594613.1
OG0000737	WP_009546027.1	WP_012593944.1
OG0000738	WP_243397417.1	WP_012593512.1
OG0000739	WP_009544061.1	WP_012595176.1
OG0000740	WP_009544060.1	WP_012595177.1
OG0000741	WP_009544059.1	WP_012595178.1
OG0000742	WP_008274152.1	WP_012595179.1
OG0000743	WP_009544057.1	WP_012595180.1
OG0000744	WP_009545711.1	WP_012593420.1
OG0000745	WP_009543975.1	WP_012595306.1
OG0000746	WP_009545764.1	WP_015785366.1
OG0000747	WP_009547053.1	WP_012596612.1
OG0000748	WP_009546574.1	WP_012597203.1
OG0000749	WP_009546577.1	WP_012595705.1
OG0000750	WP_009546578.1	WP_012595704.1
OG0000751	WP_009544199.1	WP_012596761.1
OG0000752	WP_008274614.1	WP_012596760.1
OG0000753	WP_009546870.1	WP_012594378.1
OG0000754	WP_009546868.1	WP_012593507.1
OG0000755	WP_024750252.1	WP_012594564.1
OG0000756	WP_009543099.1	WP_015785239.1
OG0000757	WP_009543100.1	WP_015785240.1
OG0000758	WP_024750153.1	WP_012595314.1
OG0000759	WP_009543564.1	WP_012595829.1
OG0000760	WP_009546588.1	WP_012595051.1
OG0000761	WP_009545690.1	WP_012595688.1
OG0000762	WP_009543128.1	WP_012595796.1
OG0000763	WP_009547497.1	WP_012597169.1
OG0000764	WP_009547499.1	WP_012594964.1
OG0000765	WP_009543726.1	WP_012594961.1
OG0000766	WP_024750295.1	WP_012595882.1
OG0000767	WP_009546948.1	WP_012595269.1
OG0000768	WP_009544705.1	WP_012593863.1
OG0000769	WP_009543093.1	WP_241392674.1
OG0000770	WP_009544709.1	WP_012593566.1
OG0000771	WP_009546585.1	WP_012596800.1
OG0000772	WP_009546154.1	WP_012593983.1
OG0000773	WP_009544557.1	WP_012593647.1
OG0000774	WP_009546974.1	WP_015957437.1
OG0000775	WP_009546978.1	WP_012595333.1
OG0000776	WP_009546981.1	WP_012594310.1
OG0000777	WP_008275034.1	WP_012594501.1
OG0000778	WP_012361838.1	WP_012594500.1
OG0000779	WP_009543561.1	WP_012594875.1
OG0000780	WP_009543210.1	WP_012596534.1
OG0000781	WP_009544422.1	WP_012596893.1
OG0000782	WP_009546541.1	WP_012597008.1
OG0000783	WP_009546542.1	WP_012597007.1
OG0000784	WP_009544954.1	WP_203427711.1
OG0000785	WP_009543896.1	WP_012593632.1
OG0000786	WP_009543895.1	WP_012593631.1
OG0000787	WP_009543894.1	WP_012593630.1
OG0000788	WP_009543893.1	WP_012593629.1
OG0000789	WP_009543892.1	WP_012593628.1
OG0000790	WP_009543891.1	WP_012593627.1
OG0000791	WP_009543890.1	WP_012593626.1
OG0000792	WP_009543889.1	WP_012593625.1
OG0000793	WP_009543888.1	WP_012593624.1
OG0000794	WP_008275479.1	WP_012593622.1
OG0000795	WP_009543886.1	WP_012593621.1
OG0000796	WP_009543885.1	WP_012593620.1
OG0000797	WP_009543884.1	WP_012593619.1
OG0000798	WP_009543883.1	WP_012593618.1
OG0000799	WP_009543882.1	WP_012593617.1
OG0000800	WP_009543881.1	WP_012593616.1
OG0000801	WP_009543880.1	WP_012593615.1
OG0000802	WP_009543879.1	WP_012593614.1
OG0000803	WP_009543878.1	WP_012593613.1
OG0000804	WP_007306424.1	WP_012593612.1
OG0000805	WP_009543877.1	WP_012593610.1
OG0000806	WP_041231990.1	WP_012593609.1
OG0000807	WP_009543875.1	WP_041229708.1
OG0000808	WP_009543874.1	WP_012593607.1
OG0000809	WP_009543873.1	WP_012593606.1
OG0000810	WP_009543872.1	WP_012593605.1
OG0000811	WP_009543869.1	WP_012593589.1
OG0000812	WP_009543848.1	WP_012595686.1
OG0000813	WP_012361749.1	WP_012594255.1
OG0000814	WP_009545704.1	WP_012594256.1
OG0000815	WP_009547373.1	WP_012596187.1
OG0000816	WP_009544509.1	WP_041229843.1
OG0000817	WP_009545109.1	WP_012596622.1
OG0000818	WP_009545107.1	WP_012596833.1
OG0000819	WP_009546058.1	WP_012594399.1
OG0000820	WP_009545799.1	WP_012594398.1
OG0000821	WP_009547475.1	WP_012594348.1
OG0000822	WP_009544615.1	WP_012595258.1
OG0000823	WP_009544608.1	WP_012596552.1
OG0000824	WP_009544597.1	WP_012595017.1
OG0000825	WP_009547596.1	WP_012595465.1
OG0000826	WP_009547385.1	WP_012595885.1
OG0000827	WP_009545960.1	WP_012595500.1
OG0000828	WP_009545951.1	WP_012597067.1
OG0000829	WP_024750321.1	WP_012594235.1
OG0000830	WP_009544680.1	WP_012594240.1
OG0000831	WP_009546608.1	WP_012596488.1
OG0000832	WP_009544687.1	WP_012595821.1
OG0000833	WP_009544238.1	WP_012597236.1
OG0000834	WP_009543225.1	WP_012597257.1
OG0000835	WP_009543744.1	WP_012593418.1
OG0000836	WP_009544860.1	WP_012597220.1
OG0000837	WP_009544866.1	WP_012595304.1
OG0000838	WP_009547002.1	WP_012595887.1
OG0000839	WP_009546881.1	WP_012594818.1
OG0000840	WP_009547049.1	WP_012596362.1
OG0000841	WP_009547047.1	WP_012596360.1
OG0000842	WP_009545457.1	WP_012593769.1
OG0000843	WP_009544696.1	WP_012595018.1
OG0000844	WP_009546998.1, WP_009543753.1	WP_012596035.1
OG0000845	WP_009546999.1	WP_012596034.1
OG0000846	WP_009545715.1	WP_012594627.1
OG0000847	WP_009544587.1	WP_012594073.1
OG0000848	WP_009544589.1	WP_012594071.1
OG0000849	WP_009547712.1	WP_012596695.1
OG0000850	WP_009546479.1	WP_012597243.1
OG0000851	WP_009546478.1	WP_012597242.1
OG0000852	WP_009546476.1	WP_012594582.1
OG0000853	WP_009546470.1	WP_012594585.1
OG0000854	WP_009546009.1	WP_012595087.1
OG0000855	WP_009546015.1	WP_012593888.1
OG0000856	WP_182670744.1	WP_012594304.1
OG0000857	WP_009544185.1	WP_012595941.1
OG0000858	WP_009547135.1	WP_012594959.1
OG0000859	WP_009547127.1	WP_012595576.1
OG0000860	WP_009543241.1	WP_012595339.1
OG0000861	WP_009543712.1	WP_203427664.1
OG0000862	WP_243397438.1	WP_012597032.1
OG0000863	WP_009543904.1	WP_012593860.1
OG0000864	WP_009544370.1	WP_012593736.1
OG0000865	WP_009544142.1	WP_012596098.1
OG0000866	WP_009546490.1	WP_012596213.1
OG0000867	WP_009546489.1	WP_012596212.1
OG0000868	WP_009543803.1	WP_012596481.1
OG0000869	WP_009544139.1	WP_012596857.1
OG0000870	WP_009545411.1	WP_012595856.1
OG0000871	WP_009545409.1	WP_012594246.1
OG0000872	WP_009545408.1	WP_012594247.1
OG0000873	WP_009543263.1	WP_012596400.1
OG0000874	WP_009544976.1	WP_012593485.1
OG0000875	WP_009546708.1	WP_012595394.1
OG0000876	WP_009547471.1	WP_012595877.1
OG0000877	WP_009547472.1	WP_012595878.1
OG0000878	WP_024750363.1	WP_012594893.1
